Heroe 1,Heroe 2,Result
Wonder Woman (Armor of Asteria),Iron Spider,1
Wonder Woman (Armor of Asteria),Ironheart,1
Wonder Woman (Armor of Asteria),Jemiah The Analyzer,1
Wonder Woman (Armor of Asteria),Jessica Jones,1
Wonder Woman (Armor of Asteria),Kaecilius,1
Wonder Woman (Armor of Asteria),Kang the Conqueror,1
Wonder Woman (Armor of Asteria),Killian,1
Wonder Woman (Armor of Asteria),Killmonger,2
Wonder Woman (Armor of Asteria),Kingo,1
Wonder Woman (Armor of Asteria),Kingpin,2
Wonder Woman (Armor of Asteria),Korath The Pursuer,1
Wonder Woman (Armor of Asteria),Korg,1
Wonder Woman (Armor of Asteria),Kro,2
Wonder Woman (Armor of Asteria),Kurse,2
Wonder Woman (Armor of Asteria),Kid Loki,2
Wonder Woman (Armor of Asteria),Lady Loki,1
Wonder Woman (Armor of Asteria),Leo Fitz,2
Wonder Woman (Armor of Asteria),Leviathan,2
Wonder Woman (Armor of Asteria),Loki,1
Wonder Woman (Armor of Asteria),Loki (Mind Stone),2
Wonder Woman (Armor of Asteria),Loki (Keeper Of The Multiverse),2
Wonder Woman (Armor of Asteria),Loki (Variant L1130),2
Wonder Woman (Armor of Asteria),Loki (King of Asgard),2
Wonder Woman (Armor of Asteria),Luke Cage,2
Wonder Woman (Armor of Asteria),M'baku,2
Wonder Woman (Armor of Asteria),Makkari,1
Wonder Woman (Armor of Asteria),Malekith (Reality Stone),1
Wonder Woman (Armor of Asteria),Malekith,1
Wonder Woman (Armor of Asteria),Mandarin,2
Wonder Woman (Armor of Asteria),Mantis,1
Wonder Woman (Armor of Asteria),Mighty Thor,1
Wonder Woman (Armor of Asteria),MODOK,2
Wonder Woman (Armor of Asteria),Moon Knight,2
Wonder Woman (Armor of Asteria),Mr. Fantastic (Earth 838),1
Wonder Woman (Armor of Asteria),Mr. Knight,1
Wonder Woman (Armor of Asteria),Ms. America,2
Wonder Woman (Armor of Asteria),Ms. Marvel,2
Wonder Woman (Armor of Asteria),Mysterio,1
Wonder Woman (Armor of Asteria),Namor,1
Wonder Woman (Armor of Asteria),Nebula,2
Wonder Woman (Armor of Asteria),Nick Fury,2
Wonder Woman (Armor of Asteria),Nomad,1
Wonder Woman (Armor of Asteria),Odin,2
Wonder Woman (Armor of Asteria),Okoye,2
Wonder Woman (Armor of Asteria),Outrider,1
Wonder Woman (Armor of Asteria),Pepper Potts (Extremis),2
Wonder Woman (Armor of Asteria),Phastos,2
Wonder Woman (Armor of Asteria),Photon,1
Wonder Woman (Armor of Asteria),Proxima Midnight,1
Wonder Woman (Armor of Asteria),Quake,2
Wonder Woman (Armor of Asteria),Quicksilver,2
Wonder Woman (Armor of Asteria),Red Guardian,1
Wonder Woman (Armor of Asteria),Red Skull (Stonekeeper),1
Wonder Woman (Armor of Asteria),Red Skull,1
Wonder Woman (Armor of Asteria),Rescue,2
Wonder Woman (Armor of Asteria),Rocket Raccoon,1
Wonder Woman (Armor of Asteria),Ronan The Accuser (Power Stone),1
Wonder Woman (Armor of Asteria),Ronan The Accuser,2
Wonder Woman (Armor of Asteria),Ronin,1
Wonder Woman (Armor of Asteria),Scarlet Witch,2
Wonder Woman (Armor of Asteria),Sersi (uni-mind),1
Wonder Woman (Armor of Asteria),Sersi,1
Wonder Woman (Armor of Asteria),Shang-Chi,2
Wonder Woman (Armor of Asteria),She-Hulk,2
Wonder Woman (Armor of Asteria),Shuri,2
Wonder Woman (Armor of Asteria),Sif,1
Wonder Woman (Armor of Asteria),Sinister Strange,2
Wonder Woman (Armor of Asteria),Smart Hulk,1
Wonder Woman (Armor of Asteria),Spectral Vision,2
Wonder Woman (Armor of Asteria),Spider-Man,1
Wonder Woman (Armor of Asteria),Star-Lord (Celestial Power),1
Wonder Woman (Armor of Asteria),Star-Lord,1
Wonder Woman (Armor of Asteria),Stature,2
Wonder Woman (Armor of Asteria),Surtur,1
Wonder Woman (Armor of Asteria),Swole Groot,2
Wonder Woman (Armor of Asteria),Talos The Untamed,2
Wonder Woman (Armor of Asteria),Taskmaster,1
Wonder Woman (Armor of Asteria),Teenage Groot,2
Wonder Woman (Armor of Asteria),Thanos,2
Wonder Woman (Armor of Asteria),Thanos (Infinity Gauntlet),1
Wonder Woman (Armor of Asteria),The Collector,1
Wonder Woman (Armor of Asteria),The Executioner,2
Wonder Woman (Armor of Asteria),The Grandmaster,2
Wonder Woman (Armor of Asteria),The Great Protector,1
Wonder Woman (Armor of Asteria),The Punisher,2
Wonder Woman (Armor of Asteria),Thena,1
Wonder Woman (Armor of Asteria),Thor (Pre-Ragnarok),2
Wonder Woman (Armor of Asteria),Thor (Awakened),2
Wonder Woman (Armor of Asteria),Thor,2
Wonder Woman (Armor of Asteria),Ultron,1
Wonder Woman (Armor of Asteria),Unworthy Thor,2
Wonder Woman (Armor of Asteria),Valkyrie,1
Wonder Woman (Armor of Asteria),Vision,1
Wonder Woman (Armor of Asteria),Volstagg,1
Wonder Woman (Armor of Asteria),Vulture,2
Wonder Woman (Armor of Asteria),Wanda Maximoff (Pre-WandaVision),2
Wonder Woman (Armor of Asteria),War Machine,1
Wonder Woman (Armor of Asteria),Warlock,1
Wonder Woman (Armor of Asteria),Wasp,1
Wonder Woman (Armor of Asteria),Whiplash,1
Wonder Woman (Armor of Asteria),Whiplash (Mark II),1
Wonder Woman (Armor of Asteria),White Wolf,2
Wonder Woman (Armor of Asteria),Winter Soldier,2
Wonder Woman (Armor of Asteria),Wolverine,2
Wonder Woman (Armor of Asteria),Wong,2
Wonder Woman (Armor of Asteria),YellowJacket,1
Wonder Woman (Armor of Asteria),Yondu,1
Wonder Woman (Armor of Asteria),Zeus,1
Wrath,Zeus,2
Wrath,Agatha Harkness,2
Wrath,Abomination,1
Wrath,Ajak,2
Wrath,Ancient One (time stone),2
Wrath,Ancient One,1
Wrath,Ant-Man,1
Wrath,Arishem The Judge,2
Wrath,Ayo,1
Wrath,Baby Groot,1
Wrath,Baron Mordo,1
Wrath,Baron Zemo,2
Wrath,Black Bolt (Earth 838),2
Wrath,Black Bolt,2
Wrath,Black Panther,1
Wrath,Black Panther,2
Wrath,Black Widow,1
Wrath,Black Widow,1
Wrath,Bucky Barnes,1
Wrath,Bullseye,2
Wrath,Captain America,2
Wrath,Captain America (Worthy),2
Wrath,Captain Carter (Earth 838),2
Wrath,Captain Marvel,1
Wrath,Chitauri Footsoldier,2
Wrath,Corvus Glaive,1
Wrath,Crossbones,2
Wrath,Cull Obsidian,2
Wrath,Dar-Benn,1
Wrath,Daredevil,2
Wrath,Deathlok,1
Wrath,Destroyer,2
Wrath,Doctor Strange,2
Wrath,Dormammu,1
Wrath,Drax The Destroyer,2
Wrath,Ebony Maw,2
Wrath,Echo,1
Wrath,Ego,2
Wrath,Elektra,2
Wrath,Eternity,2
Wrath,Falcon,2
Wrath,Fandral,1
Wrath,Fat Thor,2
Wrath,Fenris,1
Wrath,Frigga,1
Wrath,G'iah,2
Wrath,Gamora,1
Wrath,Gargantos,1
Wrath,Ghost,1
Wrath,Ghost Rider,2
Wrath,Giant-Man,1
Wrath,Gilgamesh,2
Wrath,Gorr The God Butcher,1
Wrath,Gravik,2
Wrath,Groot,2
Wrath,Hawkeye,2
Wrath,Hawkeye,1
Wrath,Heimdall,1
Wrath,Hela,1
Wrath,High Evolutionary,1
Wrath,Hulk (Stark Gauntlet),2
Wrath,Hulk,1
Wrath,Ikaris,2
Wrath,Iron Fist,2
Wrath,Iron Man,2
Wrath,Iron Man (Mk 1),1
Wrath,Iron Man (Stark Gauntlet),2
Wrath,Iron Man (Hulkbuster),2
Wrath,Iron Monger,1
Wrath,Iron Spider,2
Wrath,Ironheart,1
Wrath,Jemiah The Analyzer,1
Wrath,Jessica Jones,2
Wrath,Kaecilius,2
Wrath,Kang the Conqueror,1
Wrath,Killian,1
Wrath,Killmonger,2
Wrath,Kingo,2
Wrath,Kingpin,2
Wrath,Korath The Pursuer,1
Wrath,Korg,2
Wrath,Kro,1
Wrath,Kurse,1
Wrath,Kid Loki,1
Wrath,Lady Loki,2
Wrath,Leo Fitz,1
Wrath,Leviathan,1
Wrath,Loki,1
Wrath,Loki (Mind Stone),2
Wrath,Loki (Keeper Of The Multiverse),1
Wrath,Loki (Variant L1130),1
Wrath,Loki (King of Asgard),2
Wrath,Luke Cage,2
Wrath,M'baku,1
Wrath,Makkari,1
Wrath,Malekith (Reality Stone),2
Wrath,Malekith,1
Wrath,Mandarin,2
Wrath,Mantis,1
Wrath,Mighty Thor,2
Wrath,MODOK,2
Wrath,Moon Knight,2
Wrath,Mr. Fantastic (Earth 838),2
Wrath,Mr. Knight,1
Wrath,Ms. America,1
Wrath,Ms. Marvel,2
Wrath,Mysterio,1
Wrath,Namor,1
Wrath,Nebula,2
Wrath,Nick Fury,1
Wrath,Nomad,2
Wrath,Odin,1
Wrath,Okoye,1
Wrath,Outrider,2
Wrath,Pepper Potts (Extremis),1
Wrath,Phastos,2
Wrath,Photon,2
Wrath,Proxima Midnight,2
Wrath,Quake,2
Wrath,Quicksilver,1
Wrath,Red Guardian,1
Wrath,Red Skull (Stonekeeper),1
Wrath,Red Skull,1
Wrath,Rescue,1
Wrath,Rocket Raccoon,1
Wrath,Ronan The Accuser (Power Stone),1
Wrath,Ronan The Accuser,2
Wrath,Ronin,2
Wrath,Scarlet Witch,2
Wrath,Sersi (uni-mind),1
Wrath,Sersi,2
Wrath,Shang-Chi,2
Wrath,She-Hulk,2
Wrath,Shuri,2
Wrath,Sif,2
Wrath,Sinister Strange,1
Wrath,Smart Hulk,2
Wrath,Spectral Vision,2
Wrath,Spider-Man,2
Wrath,Star-Lord (Celestial Power),2
Wrath,Star-Lord,1
Wrath,Stature,2
Wrath,Surtur,2
Wrath,Swole Groot,2
Wrath,Talos The Untamed,1
Wrath,Taskmaster,2
Wrath,Teenage Groot,1
Wrath,Thanos,1
Wrath,Thanos (Infinity Gauntlet),2
Wrath,The Collector,2
Wrath,The Executioner,1
Wrath,The Grandmaster,1
Wrath,The Great Protector,1
Wrath,The Punisher,1
Wrath,Thena,2
Wrath,Thor (Pre-Ragnarok),1
Wrath,Thor (Awakened),2
Wrath,Thor,2
Wrath,Ultron,1
Wrath,Unworthy Thor,2
Wrath,Valkyrie,1
Wrath,Vision,2
Wrath,Volstagg,2
Wrath,Vulture,2
Wrath,Wanda Maximoff (Pre-WandaVision),1
Wrath,War Machine,1
Wrath,Warlock,1
Wrath,Wasp,1
Wrath,Whiplash,2
Wrath,Whiplash (Mark II),2
Wrath,White Wolf,2
Wrath,Winter Soldier,2
Wrath,Wolverine,2
Wrath,Wong,2
Wrath,YellowJacket,1
Wrath,Yondu,1
Wrath,Zeus,2
Zeus,Agatha Harkness,2
Zeus,Abomination,2
Zeus,Ajak,2
Zeus,Ancient One (time stone),2
Zeus,Ancient One,1
Zeus,Ant-Man,1
Zeus,Arishem The Judge,1
Zeus,Ayo,1
Zeus,Baby Groot,2
Zeus,Baron Mordo,1
Zeus,Baron Zemo,2
Zeus,Black Bolt (Earth 838),1
Zeus,Black Bolt,2
Zeus,Black Panther,1
Zeus,Black Panther,2
Zeus,Black Widow,2
Zeus,Black Widow,1
Zeus,Bucky Barnes,2
Zeus,Bullseye,2
Zeus,Captain America,1
Zeus,Captain America (Worthy),1
Zeus,Captain Carter (Earth 838),1
Zeus,Captain Marvel,1
Zeus,Chitauri Footsoldier,2
Zeus,Corvus Glaive,1
Zeus,Crossbones,2
Zeus,Cull Obsidian,2
Zeus,Dar-Benn,2
Zeus,Daredevil,2
Zeus,Deathlok,1
Zeus,Destroyer,1
Zeus,Doctor Strange,2
Zeus,Dormammu,1
Zeus,Drax The Destroyer,2
Zeus,Ebony Maw,2
Zeus,Echo,1
Zeus,Ego,1
Zeus,Elektra,1
Zeus,Eternity,1
Zeus,Falcon,1
Zeus,Fandral,2
Zeus,Fat Thor,1
Zeus,Fenris,1
Zeus,Frigga,2
Zeus,G'iah,2
Zeus,Gamora,1
Zeus,Gargantos,2
Zeus,Ghost,2
Zeus,Ghost Rider,2
Zeus,Giant-Man,1
Zeus,Gilgamesh,2
Zeus,Gorr The God Butcher,2
Zeus,Gravik,1
Zeus,Groot,2
Zeus,Hawkeye,2
Zeus,Hawkeye,2
Zeus,Heimdall,1
Zeus,Hela,2
Zeus,High Evolutionary,2
Zeus,Hulk (Stark Gauntlet),2
Zeus,Hulk,2
Zeus,Ikaris,1
Zeus,Iron Fist,2
Zeus,Iron Man,2
Zeus,Iron Man (Mk 1),2
Zeus,Iron Man (Stark Gauntlet),2
Zeus,Iron Man (Hulkbuster),1
Zeus,Iron Monger,2
Zeus,Iron Spider,1
Zeus,Ironheart,1
Zeus,Jemiah The Analyzer,1
Zeus,Jessica Jones,1
Zeus,Kaecilius,1
Zeus,Kang the Conqueror,1
Zeus,Killian,1
Zeus,Killmonger,2
Zeus,Kingo,2
Zeus,Kingpin,1
Zeus,Korath The Pursuer,1
Zeus,Korg,2
Zeus,Kro,2
Zeus,Kurse,2
Zeus,Kid Loki,1
Zeus,Lady Loki,2
Zeus,Leo Fitz,2
Zeus,Leviathan,1
Zeus,Loki,2
Zeus,Loki (Mind Stone),1
Zeus,Loki (Keeper Of The Multiverse),1
Zeus,Loki (Variant L1130),2
Zeus,Loki (King of Asgard),2
Zeus,Luke Cage,2
Zeus,M'baku,2
Zeus,Makkari,2
Zeus,Malekith (Reality Stone),2
Zeus,Malekith,1
Zeus,Mandarin,1
Zeus,Mantis,2
Zeus,Mighty Thor,1
Zeus,MODOK,2
Zeus,Moon Knight,1
Zeus,Mr. Fantastic (Earth 838),2
Zeus,Mr. Knight,2
Zeus,Ms. America,2
Zeus,Ms. Marvel,2
Zeus,Mysterio,2
Zeus,Namor,1
Zeus,Nebula,1
Zeus,Nick Fury,2
Zeus,Nomad,2
Zeus,Odin,2
Zeus,Okoye,1
Zeus,Outrider,1
Zeus,Pepper Potts (Extremis),2
Zeus,Phastos,2
Zeus,Photon,1
Zeus,Proxima Midnight,2
Zeus,Quake,2
Zeus,Quicksilver,1
Zeus,Red Guardian,1
Zeus,Red Skull (Stonekeeper),2
Zeus,Red Skull,1
Zeus,Rescue,2
Zeus,Rocket Raccoon,1
Zeus,Ronan The Accuser (Power Stone),1
Zeus,Ronan The Accuser,1
Zeus,Ronin,2
Zeus,Scarlet Witch,2
Zeus,Sersi (uni-mind),2
Zeus,Sersi,2
Zeus,Shang-Chi,2
Zeus,She-Hulk,2
Zeus,Shuri,2
Zeus,Sif,1
Zeus,Sinister Strange,2
Zeus,Smart Hulk,2
Zeus,Spectral Vision,1
Zeus,Spider-Man,1
Zeus,Star-Lord (Celestial Power),1
Zeus,Star-Lord,2
Zeus,Stature,2
Zeus,Surtur,1
Zeus,Swole Groot,1
Zeus,Talos The Untamed,1
Zeus,Taskmaster,2
Zeus,Teenage Groot,1
Zeus,Thanos,2
Zeus,Thanos (Infinity Gauntlet),1
Zeus,The Collector,2
Zeus,The Executioner,1
Zeus,The Grandmaster,2
Zeus,The Great Protector,1
Zeus,The Punisher,1
Zeus,Thena,2
Zeus,Thor (Pre-Ragnarok),1
Zeus,Thor (Awakened),2
Zeus,Thor,2
Zeus,Ultron,1
Zeus,Unworthy Thor,1
Zeus,Valkyrie,1
Zeus,Vision,1
Zeus,Volstagg,2
Zeus,Vulture,2
Zeus,Wanda Maximoff (Pre-WandaVision),2
Zeus,War Machine,1
Zeus,Warlock,1
Zeus,Wasp,1
Zeus,Whiplash,1
Zeus,Whiplash (Mark II),1
Zeus,White Wolf,1
Zeus,Winter Soldier,2
Zeus,Wolverine,2
Zeus,Wong,2
Zeus,YellowJacket,1
Zeus,Yondu,1
Zeus,Zeus,1
Agatha Harkness,Abomination,1
Agatha Harkness,Ajak,1
Agatha Harkness,Ancient One (time stone),2
Agatha Harkness,Ancient One,2
Agatha Harkness,Ant-Man,1
Agatha Harkness,Arishem The Judge,2
Agatha Harkness,Ayo,2
Agatha Harkness,Baby Groot,1
Agatha Harkness,Baron Mordo,2
Agatha Harkness,Baron Zemo,2
Agatha Harkness,Black Bolt (Earth 838),1
Agatha Harkness,Black Bolt,1
Agatha Harkness,Black Panther,1
Agatha Harkness,Black Panther,1
Agatha Harkness,Black Widow,2
Agatha Harkness,Black Widow,2
Agatha Harkness,Bucky Barnes,1
Agatha Harkness,Bullseye,1
Agatha Harkness,Captain America,2
Agatha Harkness,Captain America (Worthy),2
Agatha Harkness,Captain Carter (Earth 838),2
Agatha Harkness,Captain Marvel,1
Agatha Harkness,Chitauri Footsoldier,2
Agatha Harkness,Corvus Glaive,2
Agatha Harkness,Crossbones,2
Agatha Harkness,Cull Obsidian,2
Agatha Harkness,Dar-Benn,2
Agatha Harkness,Daredevil,1
Agatha Harkness,Deathlok,1
Agatha Harkness,Destroyer,1
Agatha Harkness,Doctor Strange,2
Agatha Harkness,Dormammu,1
Agatha Harkness,Drax The Destroyer,2
Agatha Harkness,Ebony Maw,2
Agatha Harkness,Echo,2
Agatha Harkness,Ego,2
Agatha Harkness,Elektra,2
Agatha Harkness,Eternity,2
Agatha Harkness,Falcon,1
Agatha Harkness,Fandral,1
Agatha Harkness,Fat Thor,1
Agatha Harkness,Fenris,1
Agatha Harkness,Frigga,2
Agatha Harkness,G'iah,2
Agatha Harkness,Gamora,2
Agatha Harkness,Gargantos,1
Agatha Harkness,Ghost,2
Agatha Harkness,Ghost Rider,2
Agatha Harkness,Giant-Man,2
Agatha Harkness,Gilgamesh,1
Agatha Harkness,Gorr The God Butcher,1
Agatha Harkness,Gravik,2
Agatha Harkness,Groot,2
Agatha Harkness,Hawkeye,2
Agatha Harkness,Hawkeye,1
Agatha Harkness,Heimdall,2
Agatha Harkness,Hela,1
Agatha Harkness,High Evolutionary,1
Agatha Harkness,Hulk (Stark Gauntlet),1
Agatha Harkness,Hulk,1
Agatha Harkness,Ikaris,1
Agatha Harkness,Iron Fist,2
Agatha Harkness,Iron Man,2
Agatha Harkness,Iron Man (Mk 1),1
Agatha Harkness,Iron Man (Stark Gauntlet),1
Agatha Harkness,Iron Man (Hulkbuster),2
Agatha Harkness,Iron Monger,1
Agatha Harkness,Iron Spider,1
Agatha Harkness,Ironheart,2
Agatha Harkness,Jemiah The Analyzer,1
Agatha Harkness,Jessica Jones,1
Agatha Harkness,Kaecilius,1
Agatha Harkness,Kang the Conqueror,2
Agatha Harkness,Killian,1
Agatha Harkness,Killmonger,1
Agatha Harkness,Kingo,2
Agatha Harkness,Kingpin,1
Agatha Harkness,Korath The Pursuer,2
Agatha Harkness,Korg,1
Agatha Harkness,Kro,2
Agatha Harkness,Kurse,1
Agatha Harkness,Kid Loki,2
Agatha Harkness,Lady Loki,1
Agatha Harkness,Leo Fitz,2
Agatha Harkness,Leviathan,2
Agatha Harkness,Loki,2
Agatha Harkness,Loki (Mind Stone),2
Agatha Harkness,Loki (Keeper Of The Multiverse),2
Agatha Harkness,Loki (Variant L1130),1
Agatha Harkness,Loki (King of Asgard),1
Agatha Harkness,Luke Cage,2
Agatha Harkness,M'baku,1
Agatha Harkness,Makkari,1
Agatha Harkness,Malekith (Reality Stone),2
Agatha Harkness,Malekith,1
Agatha Harkness,Mandarin,2
Agatha Harkness,Mantis,1
Agatha Harkness,Mighty Thor,1
Agatha Harkness,MODOK,2
Agatha Harkness,Moon Knight,1
Agatha Harkness,Mr. Fantastic (Earth 838),2
Agatha Harkness,Mr. Knight,2
Agatha Harkness,Ms. America,1
Agatha Harkness,Ms. Marvel,1
Agatha Harkness,Mysterio,2
Agatha Harkness,Namor,2
Agatha Harkness,Nebula,1
Agatha Harkness,Nick Fury,1
Agatha Harkness,Nomad,1
Agatha Harkness,Odin,2
Agatha Harkness,Okoye,2
Agatha Harkness,Outrider,2
Agatha Harkness,Pepper Potts (Extremis),2
Agatha Harkness,Phastos,1
Agatha Harkness,Photon,1
Agatha Harkness,Proxima Midnight,2
Agatha Harkness,Quake,1
Agatha Harkness,Quicksilver,1
Agatha Harkness,Red Guardian,1
Agatha Harkness,Red Skull (Stonekeeper),2
Agatha Harkness,Red Skull,1
Agatha Harkness,Rescue,2
Agatha Harkness,Rocket Raccoon,1
Agatha Harkness,Ronan The Accuser (Power Stone),2
Agatha Harkness,Ronan The Accuser,1
Agatha Harkness,Ronin,1
Agatha Harkness,Scarlet Witch,2
Agatha Harkness,Sersi (uni-mind),1
Agatha Harkness,Sersi,1
Agatha Harkness,Shang-Chi,1
Agatha Harkness,She-Hulk,2
Agatha Harkness,Shuri,1
Agatha Harkness,Sif,1
Agatha Harkness,Sinister Strange,1
Agatha Harkness,Smart Hulk,2
Agatha Harkness,Spectral Vision,2
Agatha Harkness,Spider-Man,2
Agatha Harkness,Star-Lord (Celestial Power),1
Agatha Harkness,Star-Lord,2
Agatha Harkness,Stature,1
Agatha Harkness,Surtur,2
Agatha Harkness,Swole Groot,2
Agatha Harkness,Talos The Untamed,1
Agatha Harkness,Taskmaster,2
Agatha Harkness,Teenage Groot,2
Agatha Harkness,Thanos,2
Agatha Harkness,Thanos (Infinity Gauntlet),1
Agatha Harkness,The Collector,2
Agatha Harkness,The Executioner,2
Agatha Harkness,The Grandmaster,2
Agatha Harkness,The Great Protector,1
Agatha Harkness,The Punisher,1
Agatha Harkness,Thena,2
Agatha Harkness,Thor (Pre-Ragnarok),1
Agatha Harkness,Thor (Awakened),1
Agatha Harkness,Thor,2
Agatha Harkness,Ultron,2
Agatha Harkness,Unworthy Thor,2
Agatha Harkness,Valkyrie,1
Agatha Harkness,Vision,2
Agatha Harkness,Volstagg,2
Agatha Harkness,Vulture,1
Agatha Harkness,Wanda Maximoff (Pre-WandaVision),2
Agatha Harkness,War Machine,2
Agatha Harkness,Warlock,2
Agatha Harkness,Wasp,2
Agatha Harkness,Whiplash,1
Agatha Harkness,Whiplash (Mark II),1
Agatha Harkness,White Wolf,2
Agatha Harkness,Winter Soldier,1
Agatha Harkness,Wolverine,2
Agatha Harkness,Wong,2
Agatha Harkness,YellowJacket,2
Agatha Harkness,Yondu,2
Agatha Harkness,Zeus,1
Abomination,Ajak,2
Abomination,Ancient One (time stone),1
Abomination,Ancient One,2
Abomination,Ant-Man,2
Abomination,Arishem The Judge,2
Abomination,Ayo,1
Abomination,Baby Groot,2
Abomination,Baron Mordo,2
Abomination,Baron Zemo,2
Abomination,Black Bolt (Earth 838),2
Abomination,Black Bolt,2
Abomination,Black Panther,1
Abomination,Black Panther,1
Abomination,Black Widow,1
Abomination,Black Widow,1
Abomination,Bucky Barnes,2
Abomination,Bullseye,2
Abomination,Captain America,2
Abomination,Captain America (Worthy),2
Abomination,Captain Carter (Earth 838),1
Abomination,Captain Marvel,2
Abomination,Chitauri Footsoldier,2
Abomination,Corvus Glaive,1
Abomination,Crossbones,2
Abomination,Cull Obsidian,1
Abomination,Dar-Benn,2
Abomination,Daredevil,1
Abomination,Deathlok,1
Abomination,Destroyer,1
Abomination,Doctor Strange,2
Abomination,Dormammu,1
Abomination,Drax The Destroyer,1
Abomination,Ebony Maw,1
Abomination,Echo,1
Abomination,Ego,2
Abomination,Elektra,2
Abomination,Eternity,2
Abomination,Falcon,1
Abomination,Fandral,1
Abomination,Fat Thor,1
Abomination,Fenris,1
Abomination,Frigga,1
Abomination,G'iah,2
Abomination,Gamora,2
Abomination,Gargantos,1
Abomination,Ghost,1
Abomination,Ghost Rider,1
Abomination,Giant-Man,1
Abomination,Gilgamesh,2
Abomination,Gorr The God Butcher,1
Abomination,Gravik,2
Abomination,Groot,1
Abomination,Hawkeye,1
Abomination,Hawkeye,1
Abomination,Heimdall,1
Abomination,Hela,1
Abomination,High Evolutionary,2
Abomination,Hulk (Stark Gauntlet),1
Abomination,Hulk,2
Abomination,Ikaris,2
Abomination,Iron Fist,2
Abomination,Iron Man,2
Abomination,Iron Man (Mk 1),2
Abomination,Iron Man (Stark Gauntlet),2
Abomination,Iron Man (Hulkbuster),2
Abomination,Iron Monger,2
Abomination,Iron Spider,2
Abomination,Ironheart,2
Abomination,Jemiah The Analyzer,2
Abomination,Jessica Jones,1
Abomination,Kaecilius,2
Abomination,Kang the Conqueror,2
Abomination,Killian,1
Abomination,Killmonger,1
Abomination,Kingo,1
Abomination,Kingpin,2
Abomination,Korath The Pursuer,2
Abomination,Korg,2
Abomination,Kro,1
Abomination,Kurse,2
Abomination,Kid Loki,1
Abomination,Lady Loki,2
Abomination,Leo Fitz,1
Abomination,Leviathan,1
Abomination,Loki,1
Abomination,Loki (Mind Stone),2
Abomination,Loki (Keeper Of The Multiverse),2
Abomination,Loki (Variant L1130),2
Abomination,Loki (King of Asgard),2
Abomination,Luke Cage,1
Abomination,M'baku,1
Abomination,Makkari,1
Abomination,Malekith (Reality Stone),2
Abomination,Malekith,2
Abomination,Mandarin,2
Abomination,Mantis,1
Abomination,Mighty Thor,2
Abomination,MODOK,2
Abomination,Moon Knight,2
Abomination,Mr. Fantastic (Earth 838),1
Abomination,Mr. Knight,2
Abomination,Ms. America,2
Abomination,Ms. Marvel,2
Abomination,Mysterio,1
Abomination,Namor,2
Abomination,Nebula,2
Abomination,Nick Fury,1
Abomination,Nomad,1
Abomination,Odin,1
Abomination,Okoye,2
Abomination,Outrider,2
Abomination,Pepper Potts (Extremis),1
Abomination,Phastos,1
Abomination,Photon,2
Abomination,Proxima Midnight,1
Abomination,Quake,2
Abomination,Quicksilver,1
Abomination,Red Guardian,2
Abomination,Red Skull (Stonekeeper),2
Abomination,Red Skull,2
Abomination,Rescue,2
Abomination,Rocket Raccoon,1
Abomination,Ronan The Accuser (Power Stone),1
Abomination,Ronan The Accuser,2
Abomination,Ronin,2
Abomination,Scarlet Witch,1
Abomination,Sersi (uni-mind),2
Abomination,Sersi,2
Abomination,Shang-Chi,2
Abomination,She-Hulk,1
Abomination,Shuri,1
Abomination,Sif,2
Abomination,Sinister Strange,2
Abomination,Smart Hulk,2
Abomination,Spectral Vision,1
Abomination,Spider-Man,2
Abomination,Star-Lord (Celestial Power),2
Abomination,Star-Lord,2
Abomination,Stature,2
Abomination,Surtur,2
Abomination,Swole Groot,2
Abomination,Talos The Untamed,1
Abomination,Taskmaster,1
Abomination,Teenage Groot,1
Abomination,Thanos,1
Abomination,Thanos (Infinity Gauntlet),1
Abomination,The Collector,2
Abomination,The Executioner,1
Abomination,The Grandmaster,2
Abomination,The Great Protector,2
Abomination,The Punisher,1
Abomination,Thena,2
Abomination,Thor (Pre-Ragnarok),1
Abomination,Thor (Awakened),2
Abomination,Thor,1
Abomination,Ultron,1
Abomination,Unworthy Thor,1
Abomination,Valkyrie,2
Abomination,Vision,1
Abomination,Volstagg,1
Abomination,Vulture,2
Abomination,Wanda Maximoff (Pre-WandaVision),1
Abomination,War Machine,1
Abomination,Warlock,2
Abomination,Wasp,2
Abomination,Whiplash,1
Abomination,Whiplash (Mark II),1
Abomination,White Wolf,1
Abomination,Winter Soldier,1
Abomination,Wolverine,2
Abomination,Wong,2
Abomination,YellowJacket,2
Abomination,Yondu,1
Abomination,Zeus,2
Ajak,Ancient One (time stone),1
Ajak,Ancient One,2
Ajak,Ant-Man,1
Ajak,Arishem The Judge,1
Ajak,Ayo,2
Ajak,Baby Groot,2
Ajak,Baron Mordo,1
Ajak,Baron Zemo,2
Ajak,Black Bolt (Earth 838),2
Ajak,Black Bolt,1
Ajak,Black Panther,1
Ajak,Black Panther,1
Ajak,Black Widow,1
Ajak,Black Widow,2
Ajak,Bucky Barnes,1
Ajak,Bullseye,1
Ajak,Captain America,2
Ajak,Captain America (Worthy),1
Ajak,Captain Carter (Earth 838),2
Ajak,Captain Marvel,1
Ajak,Chitauri Footsoldier,1
Ajak,Corvus Glaive,1
Ajak,Crossbones,1
Ajak,Cull Obsidian,1
Ajak,Dar-Benn,2
Ajak,Daredevil,1
