Heroe 1,Heroe 2,Result
Captain Marvel,Thanos,2
Captain Marvel,Thanos (Infinity Gauntlet),2
Captain Marvel,The Collector,2
Captain Marvel,The Executioner,2
Captain Marvel,The Grandmaster,2
Captain Marvel,The Great Protector,2
Captain Marvel,The Punisher,2
Captain Marvel,Thena,2
Captain Marvel,Thor (Pre-Ragnarok),2
Captain Marvel,Thor (Awakened),2
Captain Marvel,Thor,2
Captain Marvel,Ultron,2
Captain Marvel,Unworthy Thor,2
Captain Marvel,Valkyrie,2
Captain Marvel,Vision,2
Captain Marvel,Volstagg,2
Captain Marvel,Vulture,2
Captain Marvel,Wanda Maximoff (Pre-WandaVision),2
Captain Marvel,War Machine,2
Captain Marvel,Warlock,2
Captain Marvel,Wasp,2
Captain Marvel,Whiplash,2
Captain Marvel,Whiplash (Mark II),2
Captain Marvel,White Wolf,2
Captain Marvel,Winter Soldier,2
Captain Marvel,Wolverine,2
Captain Marvel,Wong,2
Captain Marvel,YellowJacket,2
Captain Marvel,Yondu,2
Captain Marvel,Zeus,2
Chitauri Footsoldier,Corvus Glaive,2
Chitauri Footsoldier,Crossbones,2
Chitauri Footsoldier,Cull Obsidian,2
Chitauri Footsoldier,Dar-Benn,2
Chitauri Footsoldier,Daredevil,2
Chitauri Footsoldier,Deathlok,2
Chitauri Footsoldier,Destroyer,2
Chitauri Footsoldier,Doctor Strange,2
Chitauri Footsoldier,Dormammu,2
Chitauri Footsoldier,Drax The Destroyer,2
Chitauri Footsoldier,Ebony Maw,2
Chitauri Footsoldier,Echo,2
Chitauri Footsoldier,Ego,2
Chitauri Footsoldier,Elektra,2
Chitauri Footsoldier,Eternity,2
Chitauri Footsoldier,Falcon,2
Chitauri Footsoldier,Fandral,2
Chitauri Footsoldier,Fat Thor,2
Chitauri Footsoldier,Fenris,2
Chitauri Footsoldier,Frigga,2
Chitauri Footsoldier,G'iah,2
Chitauri Footsoldier,Gamora,2
Chitauri Footsoldier,Gargantos,2
Chitauri Footsoldier,Ghost,2
Chitauri Footsoldier,Ghost Rider,2
Chitauri Footsoldier,Giant-Man,2
Chitauri Footsoldier,Gilgamesh,2
Chitauri Footsoldier,Gorr The God Butcher,2
Chitauri Footsoldier,Gravik,2
Chitauri Footsoldier,Groot,2
Chitauri Footsoldier,Hawkeye,2
Chitauri Footsoldier,Heimdall,2
Chitauri Footsoldier,Hela,2
Chitauri Footsoldier,High Evolutionary,2
Chitauri Footsoldier,Hulk (Stark Gauntlet),2
Chitauri Footsoldier,Hulk,2
Chitauri Footsoldier,Ikaris,2
Chitauri Footsoldier,Iron Fist,2
Chitauri Footsoldier,Iron Man,2
Chitauri Footsoldier,Iron Man (Mk 1),2
Chitauri Footsoldier,Iron Man (Stark Gauntlet),2
Chitauri Footsoldier,Iron Man (Hulkbuster),2
Chitauri Footsoldier,Iron Monger,2
Chitauri Footsoldier,Iron Spider,2
Chitauri Footsoldier,Ironheart,2
Chitauri Footsoldier,Jemiah The Analyzer,2
Chitauri Footsoldier,Jessica Jones,2
Chitauri Footsoldier,Kaecilius,2
Chitauri Footsoldier,Kang the Conqueror,2
Chitauri Footsoldier,Killian,2
Chitauri Footsoldier,Killmonger,2
Chitauri Footsoldier,Kingo,2
Chitauri Footsoldier,Kingpin,2
Chitauri Footsoldier,Korath The Pursuer,2
Chitauri Footsoldier,Korg,2
Chitauri Footsoldier,Kro,2
Chitauri Footsoldier,Kurse,2
Chitauri Footsoldier,Kid Loki,2
Chitauri Footsoldier,Lady Loki,2
Chitauri Footsoldier,Leo Fitz,2
Chitauri Footsoldier,Leviathan,2
Chitauri Footsoldier,Loki,2
Chitauri Footsoldier,Loki (Mind Stone),2
Chitauri Footsoldier,Loki (Keeper Of The Multiverse),2
Chitauri Footsoldier,Loki (Variant L1130),2
Chitauri Footsoldier,Loki (King of Asgard),2
Chitauri Footsoldier,Luke Cage,2
Chitauri Footsoldier,M'baku,2
Chitauri Footsoldier,Makkari,2
Chitauri Footsoldier,Malekith (Reality Stone),2
Chitauri Footsoldier,Malekith,2
Chitauri Footsoldier,Mandarin,2
Chitauri Footsoldier,Mantis,2
Chitauri Footsoldier,Mighty Thor,2
Chitauri Footsoldier,MODOK,2
Chitauri Footsoldier,Moon Knight,2
Chitauri Footsoldier,Mr. Fantastic (Earth 838),2
Chitauri Footsoldier,Mr. Knight,2
Chitauri Footsoldier,Ms. America,2
Chitauri Footsoldier,Ms. Marvel,2
Chitauri Footsoldier,Mysterio,2
Chitauri Footsoldier,Namor,2
Chitauri Footsoldier,Nebula,2
Chitauri Footsoldier,Nick Fury,2
Chitauri Footsoldier,Nomad,2
Chitauri Footsoldier,Odin,2
Chitauri Footsoldier,Okoye,2
Chitauri Footsoldier,Outrider,2
Chitauri Footsoldier,Pepper Potts (Extremis),2
Chitauri Footsoldier,Phastos,2
Chitauri Footsoldier,Photon,2
Chitauri Footsoldier,Proxima Midnight,2
Chitauri Footsoldier,Quake,2
Chitauri Footsoldier,Quicksilver,2
Chitauri Footsoldier,Red Guardian,2
Chitauri Footsoldier,Red Skull (Stonekeeper),2
Chitauri Footsoldier,Red Skull,2
Chitauri Footsoldier,Rescue,2
Chitauri Footsoldier,Rocket Raccoon,2
Chitauri Footsoldier,Ronan The Accuser (Power Stone),2
Chitauri Footsoldier,Ronan The Accuser,2
Chitauri Footsoldier,Ronin,2
Chitauri Footsoldier,Scarlet Witch,2
Chitauri Footsoldier,Sersi (uni-mind),2
Chitauri Footsoldier,Sersi,2
Chitauri Footsoldier,Shang-Chi,2
Chitauri Footsoldier,She-Hulk,2
Chitauri Footsoldier,Shuri,2
Chitauri Footsoldier,Sif,2
Chitauri Footsoldier,Sinister Strange,2
Chitauri Footsoldier,Smart Hulk,2
Chitauri Footsoldier,Spectral Vision,2
Chitauri Footsoldier,Spider-Man,2
Chitauri Footsoldier,Star-Lord (Celestial Power),2
Chitauri Footsoldier,Star-Lord,2
Chitauri Footsoldier,Stature,2
Chitauri Footsoldier,Surtur,2
Chitauri Footsoldier,Swole Groot,2
Chitauri Footsoldier,Talos The Untamed,2
Chitauri Footsoldier,Taskmaster,2
Chitauri Footsoldier,Teenage Groot,2
Chitauri Footsoldier,Thanos,2
Chitauri Footsoldier,Thanos (Infinity Gauntlet),2
Chitauri Footsoldier,The Collector,2
Chitauri Footsoldier,The Executioner,2
Chitauri Footsoldier,The Grandmaster,2
Chitauri Footsoldier,The Great Protector,2
Chitauri Footsoldier,The Punisher,2
Chitauri Footsoldier,Thena,2
Chitauri Footsoldier,Thor (Pre-Ragnarok),2
Chitauri Footsoldier,Thor (Awakened),2
Chitauri Footsoldier,Thor,2
Chitauri Footsoldier,Ultron,2
Chitauri Footsoldier,Unworthy Thor,2
Chitauri Footsoldier,Valkyrie,2
Chitauri Footsoldier,Vision,2
Chitauri Footsoldier,Volstagg,2
Chitauri Footsoldier,Vulture,2
Chitauri Footsoldier,Wanda Maximoff (Pre-WandaVision),2
Chitauri Footsoldier,War Machine,2
Chitauri Footsoldier,Warlock,2
Chitauri Footsoldier,Wasp,2
Chitauri Footsoldier,Whiplash,2
Chitauri Footsoldier,Whiplash (Mark II),2
Chitauri Footsoldier,White Wolf,2
Chitauri Footsoldier,Winter Soldier,2
Chitauri Footsoldier,Wolverine,2
Chitauri Footsoldier,Wong,2
Chitauri Footsoldier,YellowJacket,2
Chitauri Footsoldier,Yondu,2
Chitauri Footsoldier,Zeus,2
Corvus Glaive,Crossbones,2
Corvus Glaive,Cull Obsidian,2
Corvus Glaive,Dar-Benn,2
Corvus Glaive,Daredevil,2
Corvus Glaive,Deathlok,2
Corvus Glaive,Destroyer,2
Corvus Glaive,Doctor Strange,2
Corvus Glaive,Dormammu,2
Corvus Glaive,Drax The Destroyer,2
Corvus Glaive,Ebony Maw,2
Corvus Glaive,Echo,2
Corvus Glaive,Ego,2
Corvus Glaive,Elektra,2
Corvus Glaive,Eternity,2
Corvus Glaive,Falcon,2
Corvus Glaive,Fandral,2
Corvus Glaive,Fat Thor,2
Corvus Glaive,Fenris,2
Corvus Glaive,Frigga,2
Corvus Glaive,G'iah,2
Corvus Glaive,Gamora,2
Corvus Glaive,Gargantos,2
Corvus Glaive,Ghost,2
Corvus Glaive,Ghost Rider,2
Corvus Glaive,Giant-Man,2
Corvus Glaive,Gilgamesh,2
Corvus Glaive,Gorr The God Butcher,2
Corvus Glaive,Gravik,2
Corvus Glaive,Groot,2
Corvus Glaive,Hawkeye,2
Corvus Glaive,Heimdall,2
Corvus Glaive,Hela,2
Corvus Glaive,High Evolutionary,2
Corvus Glaive,Hulk (Stark Gauntlet),2
Corvus Glaive,Hulk,2
Corvus Glaive,Ikaris,2
Corvus Glaive,Iron Fist,2
Corvus Glaive,Iron Man,2
Corvus Glaive,Iron Man (Mk 1),2
Corvus Glaive,Iron Man (Stark Gauntlet),2
Corvus Glaive,Iron Man (Hulkbuster),2
Corvus Glaive,Iron Monger,2
Corvus Glaive,Iron Spider,2
Corvus Glaive,Ironheart,2
Corvus Glaive,Jemiah The Analyzer,2
Corvus Glaive,Jessica Jones,2
Corvus Glaive,Kaecilius,2
Corvus Glaive,Kang the Conqueror,2
Corvus Glaive,Killian,2
Corvus Glaive,Killmonger,2
Corvus Glaive,Kingo,2
Corvus Glaive,Kingpin,2
Corvus Glaive,Korath The Pursuer,2
Corvus Glaive,Korg,2
Corvus Glaive,Kro,2
Corvus Glaive,Kurse,2
Corvus Glaive,Kid Loki,2
Corvus Glaive,Lady Loki,2
Corvus Glaive,Leo Fitz,2
Corvus Glaive,Leviathan,2
Corvus Glaive,Loki,2
Corvus Glaive,Loki (Mind Stone),2
Corvus Glaive,Loki (Keeper Of The Multiverse),2
Corvus Glaive,Loki (Variant L1130),2
Corvus Glaive,Loki (King of Asgard),2
Corvus Glaive,Luke Cage,2
Corvus Glaive,M'baku,2
Corvus Glaive,Makkari,2
Corvus Glaive,Malekith (Reality Stone),2
Corvus Glaive,Malekith,2
Corvus Glaive,Mandarin,2
Corvus Glaive,Mantis,2
Corvus Glaive,Mighty Thor,2
Corvus Glaive,MODOK,2
Corvus Glaive,Moon Knight,2
Corvus Glaive,Mr. Fantastic (Earth 838),2
Corvus Glaive,Mr. Knight,2
Corvus Glaive,Ms. America,2
Corvus Glaive,Ms. Marvel,2
Corvus Glaive,Mysterio,2
Corvus Glaive,Namor,2
Corvus Glaive,Nebula,2
Corvus Glaive,Nick Fury,2
Corvus Glaive,Nomad,2
Corvus Glaive,Odin,2
Corvus Glaive,Okoye,2
Corvus Glaive,Outrider,2
Corvus Glaive,Pepper Potts (Extremis),2
Corvus Glaive,Phastos,2
Corvus Glaive,Photon,2
Corvus Glaive,Proxima Midnight,2
Corvus Glaive,Quake,2
Corvus Glaive,Quicksilver,2
Corvus Glaive,Red Guardian,2
Corvus Glaive,Red Skull (Stonekeeper),2
Corvus Glaive,Red Skull,2
Corvus Glaive,Rescue,2
Corvus Glaive,Rocket Raccoon,2
Corvus Glaive,Ronan The Accuser (Power Stone),2
Corvus Glaive,Ronan The Accuser,2
Corvus Glaive,Ronin,2
Corvus Glaive,Scarlet Witch,2
Corvus Glaive,Sersi (uni-mind),2
Corvus Glaive,Sersi,2
Corvus Glaive,Shang-Chi,2
Corvus Glaive,She-Hulk,2
Corvus Glaive,Shuri,2
Corvus Glaive,Sif,2
Corvus Glaive,Sinister Strange,2
Corvus Glaive,Smart Hulk,2
Corvus Glaive,Spectral Vision,2
Corvus Glaive,Spider-Man,2
Corvus Glaive,Star-Lord (Celestial Power),2
Corvus Glaive,Star-Lord,2
Corvus Glaive,Stature,2
Corvus Glaive,Surtur,2
Corvus Glaive,Swole Groot,2
Corvus Glaive,Talos The Untamed,2
Corvus Glaive,Taskmaster,2
Corvus Glaive,Teenage Groot,2
Corvus Glaive,Thanos,2
Corvus Glaive,Thanos (Infinity Gauntlet),2
Corvus Glaive,The Collector,2
Corvus Glaive,The Executioner,2
Corvus Glaive,The Grandmaster,2
Corvus Glaive,The Great Protector,2
Corvus Glaive,The Punisher,2
Corvus Glaive,Thena,2
Corvus Glaive,Thor (Pre-Ragnarok),2
Corvus Glaive,Thor (Awakened),2
Corvus Glaive,Thor,2
Corvus Glaive,Ultron,2
Corvus Glaive,Unworthy Thor,2
Corvus Glaive,Valkyrie,2
Corvus Glaive,Vision,2
Corvus Glaive,Volstagg,2
Corvus Glaive,Vulture,2
Corvus Glaive,Wanda Maximoff (Pre-WandaVision),2
Corvus Glaive,War Machine,2
Corvus Glaive,Warlock,2
Corvus Glaive,Wasp,2
Corvus Glaive,Whiplash,2
Corvus Glaive,Whiplash (Mark II),2
Corvus Glaive,White Wolf,2
Corvus Glaive,Winter Soldier,2
Corvus Glaive,Wolverine,2
Corvus Glaive,Wong,2
Corvus Glaive,YellowJacket,2
Corvus Glaive,Yondu,2
Corvus Glaive,Zeus,2
Crossbones,Cull Obsidian,2
Crossbones,Dar-Benn,2
Crossbones,Daredevil,2
Crossbones,Deathlok,2
Crossbones,Destroyer,2
Crossbones,Doctor Strange,2
Crossbones,Dormammu,2
Crossbones,Drax The Destroyer,2
Crossbones,Ebony Maw,2
Crossbones,Echo,2
Crossbones,Ego,2
Crossbones,Elektra,2
Crossbones,Eternity,2
Crossbones,Falcon,2
Crossbones,Fandral,2
Crossbones,Fat Thor,2
Crossbones,Fenris,2
Crossbones,Frigga,2
Crossbones,G'iah,2
Crossbones,Gamora,2
Crossbones,Gargantos,2
Crossbones,Ghost,2
Crossbones,Ghost Rider,2
Crossbones,Giant-Man,2
Crossbones,Gilgamesh,2
Crossbones,Gorr The God Butcher,2
Crossbones,Gravik,2
Crossbones,Groot,2
Crossbones,Hawkeye,2
Crossbones,Heimdall,2
Crossbones,Hela,2
Crossbones,High Evolutionary,2
Crossbones,Hulk (Stark Gauntlet),2
Crossbones,Hulk,2
Crossbones,Ikaris,2
Crossbones,Iron Fist,2
Crossbones,Iron Man,2
Crossbones,Iron Man (Mk 1),2
Crossbones,Iron Man (Stark Gauntlet),2
Crossbones,Iron Man (Hulkbuster),2
Crossbones,Iron Monger,2
Crossbones,Iron Spider,2
Crossbones,Ironheart,2
Crossbones,Jemiah The Analyzer,2
Crossbones,Jessica Jones,2
Crossbones,Kaecilius,2
Crossbones,Kang the Conqueror,2
Crossbones,Killian,2
Crossbones,Killmonger,2
Crossbones,Kingo,2
Crossbones,Kingpin,2
Crossbones,Korath The Pursuer,2
Crossbones,Korg,2
Crossbones,Kro,2
Crossbones,Kurse,2
Crossbones,Kid Loki,2
Crossbones,Lady Loki,2
Crossbones,Leo Fitz,2
Crossbones,Leviathan,2
Crossbones,Loki,2
Crossbones,Loki (Mind Stone),2
Crossbones,Loki (Keeper Of The Multiverse),2
Crossbones,Loki (Variant L1130),2
Crossbones,Loki (King of Asgard),2
Crossbones,Luke Cage,2
Crossbones,M'baku,2
Crossbones,Makkari,2
Crossbones,Malekith (Reality Stone),2
Crossbones,Malekith,2
Crossbones,Mandarin,2
Crossbones,Mantis,2
Crossbones,Mighty Thor,2
Crossbones,MODOK,2
Crossbones,Moon Knight,2
Crossbones,Mr. Fantastic (Earth 838),2
Crossbones,Mr. Knight,2
Crossbones,Ms. America,2
Crossbones,Ms. Marvel,2
Crossbones,Mysterio,2
Crossbones,Namor,2
Crossbones,Nebula,2
Crossbones,Nick Fury,2
Crossbones,Nomad,2
Crossbones,Odin,2
Crossbones,Okoye,2
Crossbones,Outrider,2
Crossbones,Pepper Potts (Extremis),2
Crossbones,Phastos,2
Crossbones,Photon,2
Crossbones,Proxima Midnight,2
Crossbones,Quake,2
Crossbones,Quicksilver,2
Crossbones,Red Guardian,2
Crossbones,Red Skull (Stonekeeper),2
Crossbones,Red Skull,2
Crossbones,Rescue,2
Crossbones,Rocket Raccoon,2
Crossbones,Ronan The Accuser (Power Stone),2
Crossbones,Ronan The Accuser,2
Crossbones,Ronin,2
Crossbones,Scarlet Witch,2
Crossbones,Sersi (uni-mind),2
Crossbones,Sersi,2
Crossbones,Shang-Chi,2
Crossbones,She-Hulk,2
Crossbones,Shuri,2
Crossbones,Sif,2
Crossbones,Sinister Strange,2
Crossbones,Smart Hulk,2
Crossbones,Spectral Vision,2
Crossbones,Spider-Man,2
Crossbones,Star-Lord (Celestial Power),2
Crossbones,Star-Lord,2
Crossbones,Stature,2
Crossbones,Surtur,2
Crossbones,Swole Groot,2
Crossbones,Talos The Untamed,2
Crossbones,Taskmaster,2
Crossbones,Teenage Groot,2
Crossbones,Thanos,2
Crossbones,Thanos (Infinity Gauntlet),2
Crossbones,The Collector,2
Crossbones,The Executioner,2
Crossbones,The Grandmaster,2
Crossbones,The Great Protector,2
Crossbones,The Punisher,2
Crossbones,Thena,2
Crossbones,Thor (Pre-Ragnarok),2
Crossbones,Thor (Awakened),2
Crossbones,Thor,2
Crossbones,Ultron,2
Crossbones,Unworthy Thor,2
Crossbones,Valkyrie,2
Crossbones,Vision,2
Crossbones,Volstagg,2
Crossbones,Vulture,2
Crossbones,Wanda Maximoff (Pre-WandaVision),2
Crossbones,War Machine,2
Crossbones,Warlock,2
Crossbones,Wasp,2
Crossbones,Whiplash,2
Crossbones,Whiplash (Mark II),2
Crossbones,White Wolf,2
Crossbones,Winter Soldier,2
Crossbones,Wolverine,2
Crossbones,Wong,2
Crossbones,YellowJacket,2
Crossbones,Yondu,2
Crossbones,Zeus,2
Cull Obsidian,Dar-Benn,2
Cull Obsidian,Daredevil,2
Cull Obsidian,Deathlok,2
Cull Obsidian,Destroyer,2
Cull Obsidian,Doctor Strange,2
Cull Obsidian,Dormammu,2
Cull Obsidian,Drax The Destroyer,2
Cull Obsidian,Ebony Maw,2
Cull Obsidian,Echo,2
Cull Obsidian,Ego,2
Cull Obsidian,Elektra,2
Cull Obsidian,Eternity,2
Cull Obsidian,Falcon,2
Cull Obsidian,Fandral,2
Cull Obsidian,Fat Thor,2
Cull Obsidian,Fenris,2
Cull Obsidian,Frigga,2
Cull Obsidian,G'iah,2
Cull Obsidian,Gamora,2
Cull Obsidian,Gargantos,2
Cull Obsidian,Ghost,2
Cull Obsidian,Ghost Rider,2
Cull Obsidian,Giant-Man,2
Cull Obsidian,Gilgamesh,2
Cull Obsidian,Gorr The God Butcher,2
Cull Obsidian,Gravik,2
Cull Obsidian,Groot,2
Cull Obsidian,Hawkeye,2
Cull Obsidian,Heimdall,2
Cull Obsidian,Hela,2
Cull Obsidian,High Evolutionary,2
Cull Obsidian,Hulk (Stark Gauntlet),2
Cull Obsidian,Hulk,2
Cull Obsidian,Ikaris,2
Cull Obsidian,Iron Fist,2
Cull Obsidian,Iron Man,2
Cull Obsidian,Iron Man (Mk 1),2
Cull Obsidian,Iron Man (Stark Gauntlet),2
Cull Obsidian,Iron Man (Hulkbuster),2
Cull Obsidian,Iron Monger,2
Cull Obsidian,Iron Spider,2
Cull Obsidian,Ironheart,2
Cull Obsidian,Jemiah The Analyzer,2
Cull Obsidian,Jessica Jones,2
Cull Obsidian,Kaecilius,2
Cull Obsidian,Kang the Conqueror,2
Cull Obsidian,Killian,2
Cull Obsidian,Killmonger,2
Cull Obsidian,Kingo,2
Cull Obsidian,Kingpin,2
Cull Obsidian,Korath The Pursuer,2
Cull Obsidian,Korg,2
Cull Obsidian,Kro,2
Cull Obsidian,Kurse,2
Cull Obsidian,Kid Loki,2
Cull Obsidian,Lady Loki,2
Cull Obsidian,Leo Fitz,2
Cull Obsidian,Leviathan,2
Cull Obsidian,Loki,2
Cull Obsidian,Loki (Mind Stone),2
Cull Obsidian,Loki (Keeper Of The Multiverse),2
Cull Obsidian,Loki (Variant L1130),2
Cull Obsidian,Loki (King of Asgard),2
Cull Obsidian,Luke Cage,2
Cull Obsidian,M'baku,2
Cull Obsidian,Makkari,2
Cull Obsidian,Malekith (Reality Stone),2
Cull Obsidian,Malekith,2
Cull Obsidian,Mandarin,2
Cull Obsidian,Mantis,2
Cull Obsidian,Mighty Thor,2
Cull Obsidian,MODOK,2
Cull Obsidian,Moon Knight,2
Cull Obsidian,Mr. Fantastic (Earth 838),2
Cull Obsidian,Mr. Knight,2
Cull Obsidian,Ms. America,2
Cull Obsidian,Ms. Marvel,2
Cull Obsidian,Mysterio,2
Cull Obsidian,Namor,2
Cull Obsidian,Nebula,2
Cull Obsidian,Nick Fury,2
Cull Obsidian,Nomad,2
Cull Obsidian,Odin,2
Cull Obsidian,Okoye,2
Cull Obsidian,Outrider,2
Cull Obsidian,Pepper Potts (Extremis),2
Cull Obsidian,Phastos,2
Cull Obsidian,Photon,2
Cull Obsidian,Proxima Midnight,2
Cull Obsidian,Quake,2
Cull Obsidian,Quicksilver,2
Cull Obsidian,Red Guardian,2
Cull Obsidian,Red Skull (Stonekeeper),2
Cull Obsidian,Red Skull,2
Cull Obsidian,Rescue,2
Cull Obsidian,Rocket Raccoon,2
Cull Obsidian,Ronan The Accuser (Power Stone),2
Cull Obsidian,Ronan The Accuser,2
Cull Obsidian,Ronin,2
Cull Obsidian,Scarlet Witch,2
Cull Obsidian,Sersi (uni-mind),2
Cull Obsidian,Sersi,2
Cull Obsidian,Shang-Chi,2
Cull Obsidian,She-Hulk,2
Cull Obsidian,Shuri,2
Cull Obsidian,Sif,2
Cull Obsidian,Sinister Strange,2
Cull Obsidian,Smart Hulk,2
Cull Obsidian,Spectral Vision,2
Cull Obsidian,Spider-Man,2
Cull Obsidian,Star-Lord (Celestial Power),2
Cull Obsidian,Star-Lord,2
Cull Obsidian,Stature,2
Cull Obsidian,Surtur,2
Cull Obsidian,Swole Groot,2
Cull Obsidian,Talos The Untamed,2
Cull Obsidian,Taskmaster,2
Cull Obsidian,Teenage Groot,2
Cull Obsidian,Thanos,2
Cull Obsidian,Thanos (Infinity Gauntlet),2
Cull Obsidian,The Collector,2
Cull Obsidian,The Executioner,2
Cull Obsidian,The Grandmaster,2
Cull Obsidian,The Great Protector,2
Cull Obsidian,The Punisher,2
Cull Obsidian,Thena,2
Cull Obsidian,Thor (Pre-Ragnarok),2
Cull Obsidian,Thor (Awakened),2
Cull Obsidian,Thor,2
Cull Obsidian,Ultron,2
Cull Obsidian,Unworthy Thor,2
Cull Obsidian,Valkyrie,2
Cull Obsidian,Vision,2
Cull Obsidian,Volstagg,2
Cull Obsidian,Vulture,2
Cull Obsidian,Wanda Maximoff (Pre-WandaVision),2
Cull Obsidian,War Machine,2
Cull Obsidian,Warlock,2
Cull Obsidian,Wasp,2
Cull Obsidian,Whiplash,2
Cull Obsidian,Whiplash (Mark II),2
Cull Obsidian,White Wolf,2
Cull Obsidian,Winter Soldier,2
Cull Obsidian,Wolverine,2
Cull Obsidian,Wong,2
Cull Obsidian,YellowJacket,2
Cull Obsidian,Yondu,2
Cull Obsidian,Zeus,2
Dar-Benn,Daredevil,2
Dar-Benn,Deathlok,2
Dar-Benn,Destroyer,2
Dar-Benn,Doctor Strange,2
Dar-Benn,Dormammu,2
Dar-Benn,Drax The Destroyer,2
Dar-Benn,Ebony Maw,2
Dar-Benn,Echo,2
Dar-Benn,Ego,2
Dar-Benn,Elektra,2
Dar-Benn,Eternity,2
Dar-Benn,Falcon,2
Dar-Benn,Fandral,2
Dar-Benn,Fat Thor,2
Dar-Benn,Fenris,2
Dar-Benn,Frigga,2
Dar-Benn,G'iah,2
Dar-Benn,Gamora,2
Dar-Benn,Gargantos,2
Dar-Benn,Ghost,2
Dar-Benn,Ghost Rider,2
Dar-Benn,Giant-Man,2
Dar-Benn,Gilgamesh,2
Dar-Benn,Gorr The God Butcher,2
Dar-Benn,Gravik,2
Dar-Benn,Groot,2
Dar-Benn,Hawkeye,2
Dar-Benn,Heimdall,2
Dar-Benn,Hela,2
Dar-Benn,High Evolutionary,2
Dar-Benn,Hulk (Stark Gauntlet),2
Dar-Benn,Hulk,2
Dar-Benn,Ikaris,2
Dar-Benn,Iron Fist,2
Dar-Benn,Iron Man,2
Dar-Benn,Iron Man (Mk 1),2
Dar-Benn,Iron Man (Stark Gauntlet),2
Dar-Benn,Iron Man (Hulkbuster),2
Dar-Benn,Iron Monger,2
Dar-Benn,Iron Spider,2
Dar-Benn,Ironheart,2
Dar-Benn,Jemiah The Analyzer,2
Dar-Benn,Jessica Jones,2
Dar-Benn,Kaecilius,2
Dar-Benn,Kang the Conqueror,2
Dar-Benn,Killian,2
Dar-Benn,Killmonger,2
Dar-Benn,Kingo,2
Dar-Benn,Kingpin,2
Dar-Benn,Korath The Pursuer,2
Dar-Benn,Korg,2
Dar-Benn,Kro,2
Dar-Benn,Kurse,2
Dar-Benn,Kid Loki,2
Dar-Benn,Lady Loki,2
Dar-Benn,Leo Fitz,2
Dar-Benn,Leviathan,2
Dar-Benn,Loki,2
Dar-Benn,Loki (Mind Stone),2
Dar-Benn,Loki (Keeper Of The Multiverse),2
Dar-Benn,Loki (Variant L1130),2
Dar-Benn,Loki (King of Asgard),2
Dar-Benn,Luke Cage,2
Dar-Benn,M'baku,2
Dar-Benn,Makkari,2
Dar-Benn,Malekith (Reality Stone),2
Dar-Benn,Malekith,2
Dar-Benn,Mandarin,2
Dar-Benn,Mantis,2
Dar-Benn,Mighty Thor,2
Dar-Benn,MODOK,2
Dar-Benn,Moon Knight,2
Dar-Benn,Mr. Fantastic (Earth 838),2
Dar-Benn,Mr. Knight,2
Dar-Benn,Ms. America,2
Dar-Benn,Ms. Marvel,2
Dar-Benn,Mysterio,2
Dar-Benn,Namor,2
Dar-Benn,Nebula,2
Dar-Benn,Nick Fury,2
Dar-Benn,Nomad,2
Dar-Benn,Odin,2
Dar-Benn,Okoye,2
Dar-Benn,Outrider,2
Dar-Benn,Pepper Potts (Extremis),2
Dar-Benn,Phastos,2
Dar-Benn,Photon,2
Dar-Benn,Proxima Midnight,2
Dar-Benn,Quake,2
Dar-Benn,Quicksilver,2
Dar-Benn,Red Guardian,2
Dar-Benn,Red Skull (Stonekeeper),2
Dar-Benn,Red Skull,2
Dar-Benn,Rescue,2
Dar-Benn,Rocket Raccoon,2
Dar-Benn,Ronan The Accuser (Power Stone),2
Dar-Benn,Ronan The Accuser,2
Dar-Benn,Ronin,2
Dar-Benn,Scarlet Witch,2
Dar-Benn,Sersi (uni-mind),2
Dar-Benn,Sersi,2
Dar-Benn,Shang-Chi,2
Dar-Benn,She-Hulk,2
Dar-Benn,Shuri,2
Dar-Benn,Sif,2
Dar-Benn,Sinister Strange,2
Dar-Benn,Smart Hulk,2
Dar-Benn,Spectral Vision,2
Dar-Benn,Spider-Man,2
Dar-Benn,Star-Lord (Celestial Power),2
Dar-Benn,Star-Lord,2
Dar-Benn,Stature,2
Dar-Benn,Surtur,2
Dar-Benn,Swole Groot,2
Dar-Benn,Talos The Untamed,2
Dar-Benn,Taskmaster,2
Dar-Benn,Teenage Groot,2
Dar-Benn,Thanos,2
Dar-Benn,Thanos (Infinity Gauntlet),2
Dar-Benn,The Collector,2
Dar-Benn,The Executioner,2
Dar-Benn,The Grandmaster,2
Dar-Benn,The Great Protector,2
Dar-Benn,The Punisher,2
Dar-Benn,Thena,2
Dar-Benn,Thor (Pre-Ragnarok),2
Dar-Benn,Thor (Awakened),2
Dar-Benn,Thor,2
Dar-Benn,Ultron,2
Dar-Benn,Unworthy Thor,2
Dar-Benn,Valkyrie,2
Dar-Benn,Vision,2
Dar-Benn,Volstagg,2
Dar-Benn,Vulture,2
Dar-Benn,Wanda Maximoff (Pre-WandaVision),2
Dar-Benn,War Machine,2
Dar-Benn,Warlock,2
Dar-Benn,Wasp,2
Dar-Benn,Whiplash,2
Dar-Benn,Whiplash (Mark II),2
Dar-Benn,White Wolf,2
Dar-Benn,Winter Soldier,2
Dar-Benn,Wolverine,2
Dar-Benn,Wong,2
Dar-Benn,YellowJacket,2
Dar-Benn,Yondu,2
Dar-Benn,Zeus,2
Daredevil,Deathlok,2
